datetime,open,high,low,close,volume,symbol,timeframe,pivot_high,pivot_low,pivot_label,SMA_FAST,SMA_SLOW,RSI_14
2025-12-17 07:45:00,112.390625,112.421875,112.28125,112.34375,112685,ZN,240m,False,True,LL,112.4125,112.39,40.26512623218135
2025-12-17 11:45:00,112.328125,112.546875,112.296875,112.4375,449822,ZN,240m,True,False,HH,112.38958333333333,112.39375,54.77369687869588
2025-12-17 20:45:00,112.5,112.59375,112.453125,112.5625,103593,ZN,240m,True,False,HH,112.43958333333333,112.4178125,68.22400359745308
2025-12-17 21:15:00,112.484375,112.59375,112.453125,112.546875,66575,ZN,240m,False,True,HL,112.465625,112.4265625,64.89297883700297
2025-12-18 00:45:00,112.5625,112.609375,112.546875,112.578125,28013,ZN,240m,True,False,HH,112.49791666666667,112.434375,68.23357292893519
2025-12-18 01:15:00,112.546875,112.609375,112.546875,112.5625,26506,ZN,240m,False,True,HL,112.51458333333333,112.441875,64.66543758420677
2025-12-18 04:45:00,112.578125,112.6875,112.546875,112.65625,86044,ZN,240m,True,True,HH,112.53854166666666,112.4509375,74.52833715462452
2025-12-18 05:15:00,112.5625,112.6875,112.546875,112.640625,97334,ZN,240m,False,True,LL,112.56458333333333,112.46,70.93183192179609
2025-12-18 08:45:00,112.65625,112.96875,112.59375,112.78125,409889,ZN,240m,True,False,HH,112.59583333333333,112.47375,81.04869824177254
2025-12-18 14:45:00,112.78125,112.8125,112.59375,112.734375,351971,ZN,240m,False,True,HL,112.66979166666667,112.5215625,59.40927678767395
2025-12-18 18:15:00,112.625,112.78125,112.625,112.6875,345222,ZN,240m,True,False,LH,112.69583333333334,112.5334375,55.150810480044925
2025-12-19 01:00:00,112.65625,112.6875,112.546875,112.609375,54751,ZN,240m,False,True,LL,112.68333333333334,112.5509375,47.59450202619275
2025-12-19 02:15:00,112.65625,112.6875,112.546875,112.625,62833,ZN,240m,True,True,LH,112.65833333333333,112.559375,49.46843218734792
2025-12-19 03:45:00,112.578125,112.65625,112.546875,112.609375,76762,ZN,240m,False,True,LL,112.65208333333334,112.564375,47.87455506854179
2025-12-19 05:45:00,112.59375,112.65625,112.546875,112.5625,106688,ZN,240m,True,False,LH,112.64583333333333,112.5725,43.35901357580664
2025-12-19 09:00:00,112.609375,112.609375,112.46875,112.484375,226975,ZN,240m,False,True,LL,112.60625,112.5809375,36.55271648712773
2025-12-19 11:45:00,112.53125,112.65625,112.46875,112.546875,473826,ZN,240m,True,True,LH,112.578125,112.591875,45.02619527387191
2025-12-21 23:15:00,112.453125,112.46875,112.359375,112.390625,48396,ZN,240m,False,True,LL,112.47395833333333,112.58875,32.515479906110926
2025-12-22 03:15:00,112.390625,112.4375,112.375,112.421875,34145,ZN,240m,True,False,LH,112.44166666666666,112.575,40.41519689119226
2025-12-22 06:45:00,112.40625,112.4375,112.359375,112.390625,76733,ZN,240m,False,True,LL,112.421875,112.565,36.41197997948188
2025-12-22 08:45:00,112.390625,112.453125,112.359375,112.4375,123571,ZN,240m,True,False,HH,112.4125,112.5559375,46.14179708401459
2025-12-22 14:45:00,112.359375,112.40625,112.296875,112.328125,234661,ZN,240m,False,True,LL,112.38854166666667,112.5134375,33.066573405905274
2025-12-22 21:45:00,112.375,112.453125,112.359375,112.4375,30768,ZN,240m,True,False,LH,112.3875,112.4725,54.199120463499945
2025-12-23 01:45:00,112.4375,112.453125,112.40625,112.4375,27019,ZN,240m,False,True,HL,112.39166666666667,112.453125,54.113218840401004
2025-12-23 03:45:00,112.421875,112.484375,112.40625,112.453125,51424,ZN,240m,True,True,HH,112.39791666666666,112.450625,56.783417296271736
2025-12-23 07:45:00,112.46875,112.53125,112.4375,112.484375,70652,ZN,240m,True,False,HH,112.42916666666666,112.4396875,62.09626891854573
2025-12-23 11:45:00,112.484375,112.484375,112.046875,112.28125,627156,ZN,240m,False,True,LL,112.39583333333333,112.415625,41.807441199454104
2025-12-23 15:45:00,112.265625,112.328125,112.234375,112.296875,330843,ZN,240m,True,False,LH,112.35833333333333,112.396875,44.21015496372742
2025-12-23 17:00:00,112.265625,112.328125,112.234375,112.296875,271524,ZN,240m,False,True,HL,112.34166666666667,112.38875,44.43002144359617
2025-12-23 20:45:00,112.296875,112.375,112.265625,112.359375,88269,ZN,240m,True,False,HH,112.328125,112.383125,50.696752560139245
2025-12-24 04:45:00,112.34375,112.390625,112.265625,112.34375,56266,ZN,240m,True,True,HH,112.32395833333334,112.3690625,49.57706358627256
2025-12-24 09:15:00,112.359375,112.390625,112.28125,112.34375,122231,ZN,240m,False,True,HL,112.346875,112.3634375,48.83606905820446
2025-12-24 13:00:00,112.34375,112.53125,112.328125,112.515625,355919,ZN,240m,True,False,HH,112.36666666666666,112.365625,71.38791461191383
2025-12-26 03:30:00,112.453125,112.46875,112.375,112.390625,20637,ZN,240m,False,True,HL,112.42083333333333,112.3784375,48.56694244556168
2025-12-26 09:00:00,112.40625,112.71875,112.40625,112.65625,192385,ZN,240m,True,False,HH,112.4625,112.3859375,74.68992166869648
2025-12-26 13:15:00,112.640625,112.65625,112.484375,112.515625,242221,ZN,240m,False,True,HL,112.48229166666667,112.395625,55.66413089276647
2025-12-28 20:30:00,112.578125,112.625,112.484375,112.578125,78962,ZN,240m,True,True,LH,112.51354166666667,112.404375,58.98067195126341
2025-12-29 01:00:00,112.59375,112.59375,112.515625,112.5625,24206,ZN,240m,False,True,HL,112.55729166666667,112.4246875,56.58409001944252
2025-12-29 04:30:00,112.546875,112.734375,112.53125,112.703125,116461,ZN,240m,True,False,HH,112.584375,112.440625,67.71609382190266
2025-12-29 10:15:00,112.6875,112.765625,112.625,112.65625,308195,ZN,240m,True,False,HH,112.62291666666667,112.48,58.097424850027224
2025-12-29 13:00:00,112.71875,112.765625,112.609375,112.71875,376318,ZN,240m,False,True,HL,112.640625,112.4946875,62.92681856157234
2025-12-29 16:30:00,112.71875,112.78125,112.671875,112.75,333412,ZN,240m,True,False,HH,112.66458333333334,112.5103125,65.33284237297752
2025-12-29 19:15:00,112.734375,112.78125,112.671875,112.78125,229062,ZN,240m,False,True,HL,112.68958333333333,112.5275,67.8428832850213
2025-12-29 21:00:00,112.734375,112.796875,112.71875,112.765625,19775,ZN,240m,True,False,HH,112.70416666666667,112.53625,65.29715802212694
2025-12-30 03:15:00,112.71875,112.75,112.671875,112.671875,46444,ZN,240m,False,True,LL,112.721875,112.5734375,50.49126790146372
2025-12-30 05:30:00,112.734375,112.75,112.671875,112.703125,70156,ZN,240m,True,False,LH,112.72395833333333,112.5871875,53.8803574173884
2025-12-30 09:00:00,112.703125,112.734375,112.53125,112.609375,213576,ZN,240m,False,True,LL,112.71666666666667,112.5984375,43.19644577613178
2025-12-30 09:30:00,112.703125,112.734375,112.53125,112.609375,252438,ZN,240m,True,True,LH,112.709375,112.603125,43.19644577613178
2025-12-30 11:15:00,112.65625,112.65625,112.53125,112.65625,404360,ZN,240m,False,True,LL,112.70416666666667,112.606875,49.24824514186051
2025-12-30 13:30:00,112.59375,112.71875,112.546875,112.6875,332337,ZN,240m,True,False,LH,112.69479166666666,112.6134375,52.982885800911994
2025-12-30 21:00:00,112.65625,112.65625,112.5625,112.609375,14501,ZN,240m,False,True,HL,112.65520833333333,112.6315625,44.182357659018685
2025-12-31 08:15:00,112.734375,112.796875,112.609375,112.625,97609,ZN,240m,True,False,HH,112.65104166666667,112.6578125,46.02755536156861
2025-12-31 16:15:00,112.53125,112.578125,112.25,112.28125,735349,ZN,240m,False,True,LL,112.55833333333334,112.640625,26.228463031620734
2026-01-01 23:30:00,112.296875,112.34375,112.265625,112.265625,26051,ZN,240m,True,False,LH,112.45416666666667,112.6125,28.305037356613553
2026-01-02 03:30:00,112.265625,112.34375,112.15625,112.328125,110474,ZN,240m,False,True,LL,112.359375,112.5859375,40.30340044966321
2026-01-02 09:00:00,112.390625,112.453125,112.296875,112.34375,188413,ZN,240m,True,False,HH,112.31875,112.56125,43.00302124895615
2026-01-02 15:30:00,112.265625,112.265625,112.140625,112.21875,371229,ZN,240m,False,True,LL,112.30208333333333,112.5134375,35.53832569022636
2026-01-04 21:00:00,112.21875,112.28125,112.15625,112.265625,60210,ZN,240m,True,False,LH,112.28645833333333,112.4728125,42.73493166693063
2026-01-05 02:15:00,112.21875,112.3125,112.203125,112.28125,45740,ZN,240m,False,True,HL,112.26979166666666,112.4375,45.91484616635917
2026-01-05 08:30:00,112.328125,112.40625,112.234375,112.265625,179203,ZN,240m,True,False,HH,112.26145833333334,112.4121875,44.95646415147629
2026-01-05 10:15:00,112.375,112.40625,112.203125,112.375,494384,ZN,240m,False,True,LL,112.27291666666666,112.398125,55.14377174817561
2026-01-05 17:00:00,112.46875,112.515625,112.390625,112.421875,426926,ZN,240m,True,False,HH,112.33020833333333,112.3821875,57.147767150591726
2026-01-06 11:15:00,112.34375,112.4375,112.1875,112.234375,623279,ZN,240m,True,True,HH,112.36458333333333,112.32625,40.217836725101186
2026-01-06 13:00:00,112.390625,112.4375,112.1875,112.3125,582000,ZN,240m,False,True,LL,112.36666666666666,112.3228125,47.56676823251967
2026-01-06 17:00:00,112.328125,112.46875,112.28125,112.359375,517098,ZN,240m,True,False,HH,112.36354166666666,112.316875,51.42510702571986
2026-01-07 09:00:00,112.515625,112.6875,112.5,112.59375,351445,ZN,240m,True,False,HH,112.41666666666667,112.344375,67.65822807254713
2026-01-07 13:00:00,112.578125,112.625,112.40625,112.625,911646,ZN,240m,False,True,HL,112.44895833333334,112.3596875,67.76039235168662
