datetime,open,high,low,close,volume,symbol,timeframe,pivot_high,pivot_low,pivot_label,SMA_FAST,SMA_SLOW,RSI_14
2025-12-30 15:00:00,0.006433,0.006434,0.006428,0.0064295,4547,6J,60m,False,True,LL,0.0064351923076923076,0.0064346666666666675,31.936213518731236
2025-12-30 15:15:00,0.006433,0.006434,0.006428,0.0064315,4903,6J,60m,True,True,LH,0.006434846153846153,0.006434399999999999,36.861969606797494
2025-12-30 15:45:00,0.006432,0.006433,0.006428,0.0064315,4398,6J,60m,False,True,LL,0.006434461538461538,0.006434700000000001,36.861969606797494
2025-12-30 18:15:00,0.0064325,0.0064365,0.006431,0.006435,629,6J,60m,True,False,HH,0.006432576923076924,0.0064329999999999995,47.42381705947471
2025-12-30 20:15:00,0.006434,0.0064355,0.0064305,0.006433,1545,6J,60m,False,True,HL,0.0064325,0.006432266666666667,45.29751378264704
2025-12-30 21:00:00,0.006434,0.0064355,0.0064315,0.006432,1808,6J,60m,True,False,LH,0.006432653846153847,0.0064325,43.10193355839208
2025-12-30 22:00:00,0.006432,0.0064325,0.006429,0.00643,1361,6J,60m,False,True,LL,0.006432384615384616,0.0064323666666666664,38.73506538924743
2025-12-31 00:00:00,0.0064295,0.0064295,0.006423,0.0064245,2057,6J,60m,False,True,LL,0.006430269230769231,0.006430566666666667,28.700718908794187
2025-12-31 01:15:00,0.006425,0.006427,0.0064235,0.0064235,1414,6J,60m,True,False,LH,0.006427846153846154,0.006428466666666666,30.713879073713812
2025-12-31 02:00:00,0.006425,0.006426,0.0064225,0.0064245,1257,6J,60m,False,True,LL,0.006426923076923077,0.006427466666666667,35.98652573915294
2025-12-31 03:45:00,0.006426,0.006429,0.006425,0.0064275,2031,6J,60m,True,False,HH,0.006425538461538461,0.006425999999999999,47.35878931455168
2025-12-31 05:15:00,0.006425,0.0064265,0.006422,0.006422,1550,6J,60m,False,True,LL,0.006425038461538462,0.006425166666666667,34.85888895962211
2025-12-31 07:15:00,0.0064235,0.006427,0.006423,0.006425,1334,6J,60m,True,False,LH,0.0064246153846153845,0.0064247666666666665,46.551854859347245
2025-12-31 10:15:00,0.006413,0.006415,0.006409,0.006409,4624,6J,60m,False,True,LL,0.006419230769230769,0.006419766666666666,23.0630716047244
2025-12-31 11:15:00,0.0064095,0.006423,0.006409,0.006419,10140,6J,60m,True,True,LH,0.006417769230769231,0.006418633333333334,47.36796894960956
2025-12-31 14:00:00,0.0064155,0.0064165,0.006412,0.006413,2263,6J,60m,False,True,HL,0.006415,0.0064148,37.72563679471047
2025-12-31 16:15:00,0.006419,0.0064245,0.0064185,0.006422,1717,6J,60m,True,True,HH,0.006417653846153846,0.006417433333333333,57.63428241396036
2026-01-01 18:15:00,0.0064215,0.0064235,0.0064125,0.0064145,1751,6J,60m,False,True,HL,0.006418307692307692,0.006418033333333333,42.10944910863205
2026-01-01 20:15:00,0.0064205,0.0064285,0.0064185,0.0064255,4131,6J,60m,True,False,HH,0.0064211538461538455,0.0064208,59.54310619647466
2026-01-01 23:45:00,0.0064205,0.006421,0.006414,0.006415,1467,6J,60m,False,True,HL,0.006422076923076924,0.0064218,38.47015736378046
2026-01-02 01:45:00,0.0064155,0.006416,0.0064085,0.006409,3576,6J,60m,True,True,LH,0.006417,0.006417933333333334,29.91379092507998
2026-01-02 02:00:00,0.0064115,0.006412,0.0064085,0.00641,3045,6J,60m,False,True,LL,0.006415846153846153,0.006417000000000001,32.998464141655404
2026-01-02 03:15:00,0.0064125,0.0064155,0.006409,0.0064095,3109,6J,60m,True,False,LH,0.006413192307692308,0.006414133333333334,36.09176951100658
2026-01-02 04:00:00,0.006414,0.0064155,0.0064085,0.0064135,4834,6J,60m,False,True,LL,0.006412538461538461,0.0064131,45.874162891608705
2026-01-02 04:45:00,0.0064115,0.006418,0.006411,0.0064165,3195,6J,60m,True,False,HH,0.006412576923076924,0.006413,52.16450417075886
2026-01-02 05:45:00,0.0064165,0.0064165,0.0064115,0.006414,1754,6J,60m,False,True,HL,0.0064125,0.006412366666666666,48.12976919205408
2026-01-02 06:15:00,0.006412,0.0064165,0.006412,0.006414,1446,6J,60m,True,False,LH,0.006413269230769231,0.006412766666666667,48.13119829620892
2026-01-02 07:45:00,0.006412,0.006414,0.0064085,0.0064095,1974,6J,60m,False,True,LL,0.0064129230769230765,0.006412766666666667,39.8786126401223
2026-01-02 08:45:00,0.006409,0.0064155,0.0064085,0.006413,3891,6J,60m,True,True,LH,0.0064127307692307695,0.006412966666666666,48.52039147112069
2026-01-02 11:00:00,0.0064145,0.0064265,0.0064125,0.006425,8713,6J,60m,True,True,HH,0.006414692307692307,0.006414433333333333,69.24974223063157
