datetime,open,high,low,close,volume,symbol,timeframe,pivot_high,pivot_low,pivot_label,SMA_FAST,SMA_SLOW,RSI_14
2025-12-31 04:45:00,0.6687,0.6687,0.66805,0.6686,1654,6A,60m,False,True,LL,0.6687933333333334,0.6692616666666666,42.0557953007866
2025-12-31 05:00:00,0.66825,0.6687,0.66805,0.6684,1557,6A,60m,True,True,LH,0.6687366666666666,0.6692183333333334,39.344126498811036
2025-12-31 06:00:00,0.6684,0.6686,0.6676,0.66795,1881,6A,60m,False,True,LL,0.6685533333333333,0.669045,33.82819815458477
2025-12-31 07:45:00,0.66865,0.66905,0.66845,0.66865,1971,6A,60m,True,False,HH,0.6685033333333333,0.668875,47.522586665026274
2025-12-31 11:00:00,0.6674,0.66745,0.66605,0.6669,7915,6A,60m,False,True,LL,0.6680133333333332,0.6682833333333333,31.94993896158107
2025-12-31 12:00:00,0.66695,0.6674,0.6665,0.66685,4698,6A,60m,True,False,LH,0.6676833333333333,0.6680916666666668,36.38005828723469
2025-12-31 12:45:00,0.6666,0.66735,0.6665,0.66715,2427,6A,60m,False,True,HL,0.6674533333333333,0.6679783333333333,41.22217128900599
2025-12-31 13:15:00,0.66695,0.66755,0.66695,0.66735,2783,6A,60m,True,False,HH,0.6672866666666668,0.6678883333333333,44.451155751189184
2025-12-31 14:15:00,0.6674,0.66745,0.66695,0.66745,1236,6A,60m,False,True,HL,0.6670933333333334,0.6677683333333333,47.25993329084564
2025-12-31 15:15:00,0.6674,0.66755,0.66715,0.6675,2625,6A,60m,True,False,LH,0.6671333333333334,0.6676633333333333,48.553722041059714
2026-01-01 18:15:00,0.6673,0.6678,0.6665,0.66735,955,6A,60m,False,True,LL,0.6673466666666668,0.66745,46.219309743957105
2026-01-01 21:00:00,0.6687,0.6696,0.6687,0.6694,2652,6A,60m,True,False,HH,0.6680166666666667,0.6675433333333333,75.05441004632547
2026-01-01 22:15:00,0.66935,0.67005,0.6692,0.67005,1747,6A,60m,False,True,HL,0.6686,0.6679116666666667,79.01873627440722
2026-01-01 22:45:00,0.66945,0.67025,0.6694,0.66995,2001,6A,60m,True,False,HH,0.6687633333333334,0.6680233333333333,76.28724097195533
2026-01-01 23:45:00,0.6699,0.6701,0.6695,0.66995,1247,6A,60m,False,True,HL,0.6692233333333333,0.6683116666666666,72.88840416894624
2026-01-02 00:15:00,0.6698,0.67015,0.6695,0.6699,1777,6A,60m,True,True,LH,0.6694766666666666,0.6684833333333333,70.69679655792126
2026-01-02 01:15:00,0.6699,0.67005,0.6693,0.66955,1328,6A,60m,False,True,LL,0.6696966666666667,0.6687266666666666,60.61663981614626
2026-01-02 02:45:00,0.66945,0.66975,0.66895,0.66945,2353,6A,60m,False,True,LL,0.6697133333333334,0.6689933333333333,56.896416114283355
2026-01-02 03:45:00,0.6694,0.67075,0.66935,0.67015,4182,6A,60m,True,False,HH,0.6697766666666667,0.6692699999999999,62.66369746662949
2026-01-02 07:00:00,0.66985,0.6699,0.6689,0.66915,2605,6A,60m,False,True,LL,0.6697733333333333,0.669745,44.33426437696665
2026-01-02 08:00:00,0.66915,0.6696,0.66895,0.66925,2147,6A,60m,True,False,LH,0.66972,0.6697216666666667,46.76371185933438
2026-01-02 09:15:00,0.66945,0.6696,0.66875,0.669,2615,6A,60m,False,True,LL,0.6693633333333333,0.6696116666666666,44.002431456430365
2026-01-02 10:15:00,0.669,0.6698,0.6688,0.66955,4331,6A,60m,True,False,HH,0.6692533333333334,0.6695533333333333,53.31148895033453
