datetime,open,high,low,close,volume,symbol,timeframe,pivot_high,pivot_low,pivot_label,SMA_FAST,SMA_SLOW,RSI_14
2025-06-09,37.72,38.54,37.565,38.306,60070,SI,1d,True,False,HH,35.34394736842105,34.97263333333333,75.68468717309054
2025-06-12,37.87,38.095,37.09,37.805,57973,SI,1d,False,True,HL,35.96078947368421,35.316766666666666,68.69291998303737
2025-06-18,38.715,38.915,38.05,38.423,51766,SI,1d,True,False,HH,36.71826315789474,35.84883333333334,70.36454779638879
2025-06-24,37.575,37.675,36.705,37.242,52601,SI,1d,False,True,LL,37.274631578947364,36.28353333333333,54.35973833706642
2025-06-26,37.72,38.27,37.645,38.094,37234,SI,1d,True,False,LH,37.60268421052632,36.53556666666667,61.751356486378164
2025-06-30,37.32,37.63,36.755,37.342,40791,SI,1d,False,True,HL,37.736105263157896,36.768933333333344,53.138978775680094
2025-07-14,40.3,40.74,39.525,39.912,70698,SI,1d,True,False,HH,38.08810526315789,37.91523333333334,69.62277023364385
2025-07-17,39.315,39.63,38.855,39.473,43377,SI,1d,False,True,HL,38.310315789473684,38.1961,63.544789934663
2025-07-23,40.815,41.08,40.505,40.673,61077,SI,1d,True,False,HH,38.88357894736841,38.51803333333334,70.7001014698595
2025-07-31,38.33,38.455,37.45,37.882,63620,SI,1d,False,True,LL,39.339473684210525,38.75086666666667,40.6456254698223
2025-08-08,39.725,40.045,39.35,39.712,59386,SI,1d,True,False,LH,39.420157894736846,39.021766666666664,57.928886405300084
2025-08-12,38.8,39.26,38.685,39.172,37648,SI,1d,False,True,HL,39.397,39.1291,52.11068484683067
2025-08-14,39.75,39.95,39.03,39.239,49953,SI,1d,True,False,LH,39.39194736842105,39.22443333333333,51.92106148294999
2025-08-20,38.505,39.085,38.13,38.943,43955,SI,1d,False,True,LL,39.04947368421053,39.34746666666667,49.362164235578284
2025-08-22,39.265,40.26,38.845,40.224,54282,SI,1d,True,False,HH,39.07826315789473,39.37656666666667,59.98841125328995
2025-08-27,39.895,39.93,39.345,39.882,28046,SI,1d,False,True,HL,39.25168421052632,39.41193333333333,56.363640783598925
2025-09-16,43.87,44.105,43.285,43.587,60724,SI,1d,True,False,HH,41.729894736842105,40.801500000000004,70.53127914917391
2025-09-17,43.545,43.61,42.15,42.822,86356,SI,1d,False,True,HL,41.917947368421046,40.926500000000004,61.56857900807763
2025-10-17,54.095,54.435,50.33,50.774,175081,SI,1d,True,False,HH,48.639947368421055,46.6222,60.7494604859949
2025-10-28,47.52,48.045,46.18,47.994,71068,SI,1d,False,True,LL,49.495315789473686,48.0374,49.575446462937414
2025-10-31,49.4,49.665,48.645,48.83,52996,SI,1d,True,False,LH,49.595684210526315,48.61963333333333,52.076999797241974
2025-11-05,47.57,48.785,47.19,48.692,43729,SI,1d,False,True,HL,49.57968421052632,48.96456666666667,51.56979329575331
2025-11-13,53.945,55.085,52.655,53.84,106058,SI,1d,True,False,HH,49.616473684210526,49.7746,67.45002886320279
2025-11-18,50.73,51.705,49.785,51.191,65847,SI,1d,False,True,HL,49.887473684210526,50.040933333333335,55.53010636805226
2025-11-19,51.22,52.915,50.815,51.524,82678,SI,1d,True,False,LH,50.00063157894737,50.10293333333334,56.71228217073954
2025-11-21,51.065,51.225,48.72,50.583,88276,SI,1d,False,True,LL,50.25610526315789,50.2966,52.343414515641506
2025-12-29,80.0,82.67,70.215,70.46,240410,SI,1d,True,False,HH,64.54231578947369,60.27803333333333,63.64696648303211
2025-12-31,76.065,76.275,69.255,70.603,141028,SI,1d,False,True,HL,66.18436842105262,61.8097,58.27576774886317
2026-01-07,81.285,82.585,76.08,77.613,139782,SI,1d,True,False,LH,69.89673684210527,65.21803333333334,62.69440045372889
2026-01-08,77.96,78.9,73.53,75.144,113773,SI,1d,False,True,HL,70.63963157894737,66.00186666666667,58.98579632371012
